year,month,day,flow,PET,rain1,rain2,rain3,rain4
2002,1,11,75.88914996,1.8128735059761,2.97885394096375,2.97885394096375,2.97885394096375,2.97885394096375
2002,1,12,65.69508504,1.8128735059761,0,0,0,0
2002,1,13,63.99607422,1.8128735059761,0,0,0,0
2002,1,14,63.71290575,1.8128735059761,0,0,0,0
2002,1,15,62.58023187,1.8128735059761,0,0,0,0
2002,1,16,62.01389493,1.8128735059761,0,0,0,0
2002,1,17,62.58023187,1.20052290836653,0,0,0,0
2002,1,18,63.99607422,1.20052290836653,0,0,0,0
2002,1,19,108.45352401,1.20052290836653,0,0,0,0
2002,1,20,137.33670795,1.20052290836653,0,0,0,0
2002,1,21,126.29313762,1.20052290836653,0,0,0,0
2002,1,22,71.64162291,1.20052290836653,0,0,0,0
2002,1,23,62.58023187,1.20052290836653,0,0,0,0
2002,1,24,63.99607422,1.20052290836653,0,0,0,0
2002,1,25,104.7723339,2.76588645418327,0,0,0,0
2002,1,26,118.9307574,2.76588645418327,0,0,0,0
2002,1,27,118.9307574,2.76588645418327,0,0,0,0
2002,1,28,116.38224117,2.76588645418327,0,0,0,0
2002,1,29,114.96639882,2.76588645418327,0,0,0,0
2002,1,30,114.11689341,2.76588645418327,0,0,0,0
2002,1,31,114.96639882,2.76588645418327,0,0,0,0
2002,2,1,114.68323035,2.76588645418327,0,0,0,0
2002,2,2,113.83372494,2.37913346613546,0,0,0,0
2002,2,3,113.55055647,2.37913346613546,0,0,0,0
2002,2,4,112.41788259,2.37913346613546,0,0,0,0
2002,2,5,158.5743432,2.37913346613546,1.28823486963908,1.28823486963908,1.28823486963908,1.28823486963908
2002,2,6,472.8913449,2.37913346613546,0.85604198773702,0.85604198773702,0.85604198773702,0.85604198773702
2002,2,7,611.6438952,2.37913346613546,0,0,0,0
2002,2,8,656.9508504,2.37913346613546,0,0,0,0
2002,2,9,662.6142198,2.37913346613546,0,0,0,0
2002,2,10,659.7825351,2.82828685258964,0.187756399313609,0.187756399313609,0.187756399313609,0.187756399313609
